0.24,0.913209996,1.014787992,0.789322852,1.329656804
0.241,0.912574175,1.014883418,0.789234432,1.329625721
0.242,0.911936438,1.01497902,0.789145653,1.329594504
0.243,0.911296788,1.015074797,0.789056517,1.329563154
0.244,0.910655229,1.015170748,0.788967024,1.32953167
0.245,0.910011762,1.015266872,0.788877174,1.329500052
0.246,0.909366392,1.01536317,0.788786966,1.329468301
0.247,0.90871912,1.01545964,0.788696401,1.329436415
0.248,0.908069949,1.015556281,0.788605479,1.329404396
0.249,0.907418883,1.015653092,0.7885142,1.329372243
0.25,0.906765923,1.015750074,0.788422565,1.329339955
0.251,0.906111074,1.015847224,0.788330572,1.329307534
0.252,0.905454337,1.015944543,0.788238223,1.329274979
0.253,0.904795715,1.01604203,0.788145517,1.32924229
0.254,0.904135211,1.016139684,0.788052455,1.329209466
0.255,0.903472828,1.016237504,0.787959037,1.329176509
0.256,0.902808569,1.01633549,0.787865262,1.329143417
0.257,0.902142436,1.016433641,0.787771131,1.329110192
0.258,0.901474431,1.016531955,0.787676643,1.329076832
0.259,0.900804558,1.016630434,0.7875818,1.329043338
0.26,0.90013282,1.016729075,0.787486601,1.32900971
0.261,0.899459218,1.016827878,0.787391046,1.328975947
0.262,0.898783756,1.016926843,0.787295135,1.328942051
0.263,0.898106435,1.017025969,0.787198868,1.32890802
0.264,0.89742726,1.017125255,0.787102246,1.328873854
0.265,0.896746232,1.0172247,0.787005269,1.328839555
0.266,0.896063354,1.017324304,0.786907936,1.328805121
0.267,0.895378628,1.017424066,0.786810247,1.328770552
0.268,0.894692057,1.017523986,0.786712204,1.328735849
0.269,0.894003644,1.017624062,0.786613805,1.328701012
0.27,0.893313392,1.017724295,0.786515051,1.32866604
0.271,0.892621302,1.017824683,0.786415943,1.328630934
0.272,0.891927377,1.017925226,0.786316479,1.328595693
0.273,0.891231621,1.018025923,0.786216661,1.328560318
0.274,0.890534034,1.018126773,0.786116488,1.328524808
0.275,0.889834621,1.018227777,0.78601596,1.328489164
0.276,0.889133382,1.018328933,0.785915078,1.328453385
0.277,0.888430322,1.018430241,0.785813841,1.328417471
0.278,0.887725442,1.0185317,0.785712251,1.328381423
0.279,0.887018744,1.018633309,0.785610305,1.32834524
0.28,0.886310232,1.018735068,0.785508006,1.328308922
0.281,0.885599908,1.018836976,0.785405353,1.328272469
0.282,0.884887773,1.018939033,0.785302345,1.328235882
0.283,0.884173831,1.019041238,0.785198984,1.32819916
0.284,0.883458084,1.01914359,0.785095269,1.328162303
0.285,0.882740535,1.019246089,0.784991201,1.328125312
0.286,0.882021185,1.019348735,0.784886778,1.328088185
0.287,0.881300037,1.019451526,0.784782003,1.328050924
0.288,0.880577093,1.019554462,0.784676873,1.328013527
0.289,0.879852356,1.019657542,0.784571391,1.327975996
0.29,0.879125829,1.019760766,0.784465555,1.32793833
0.291,0.878397513,1.019864133,0.784359366,1.327900529
0.292,0.877667411,1.019967644,0.784252824,1.327862593
0.293,0.876935525,1.020071296,0.784145929,1.327824522
0.294,0.876201858,1.02017509,0.784038681,1.327786316
0.295,0.875466411,1.020279024,0.78393108,1.327747975
0.296,0.874729188,1.020383099,0.783823126,1.327709499
0.297,0.87399019,1.020487314,0.78371482,1.327670887
0.298,0.87324942,1.020591668,0.783606162,1.327632141
0.299,0.87250688,1.020696161,0.783497151,1.32759326
0.3,0.871762572,1.020800792,0.783387787,1.327554243
0.301,0.871016498,1.020905561,0.783278071,1.327515091
0.302,0.870268661,1.021010467,0.783168003,1.327475804
0.303,0.869519064,1.021115509,0.783057583,1.327436382
0.304,0.868767707,1.021220687,0.782946811,1.327396824
0.305,0.868014594,1.021326,0.782835687,1.327357132
0.306,0.867259727,1.021431449,0.782724211,1.327317304
0.307,0.866503107,1.021537031,0.782612384,1.327277341
0.308,0.865744738,1.021642748,0.782500204,1.327237242
0.309,0.864984621,1.021748598,0.782387674,1.327197008
0.31,0.864222758,1.02185458,0.782274791,1.327156639
0.311,0.863459153,1.021960695,0.782161558,1.327116134
0.312,0.862693805,1.022066941,0.782047973,1.327075494
0.313,0.861926719,1.022173319,0.781934036,1.327034719
0.314,0.861157896,1.022279827,0.781819749,1.326993808
0.315,0.860387338,1.022386465,0.781705111,1.326952762
0.316,0.859615048,1.022493233,0.781590121,1.32691158
0.317,0.858841027,1.02260013,0.781474781,1.326870263
0.318,0.858065278,1.022707156,0.78135909,1.32682881
0.319,0.857287803,1.02281431,0.781243049,1.326787222
0.32,0.856508603,1.022921591,0.781126656,1.326745499
0.321,0.855727682,1.023029,0.781009914,1.326703639
0.322,0.85494504,1.023136535,0.78089282,1.326661644
0.323,0.854160681,1.023244196,0.780775377,1.326619514
0.324,0.853374606,1.023351982,0.780657583,1.326577248
0.325,0.852586817,1.023459894,0.780539439,1.326534846
0.326,0.851797317,1.023567931,0.780420945,1.326492309
0.327,0.851006106,1.023676091,0.780302101,1.326449636
0.328,0.850213189,1.023784375,0.780182907,1.326406827
0.329,0.849418566,1.023892783,0.780063364,1.326363883
0.33,0.848622239,1.024001313,0.77994347,1.326320803
0.331,0.847824211,1.024109965,0.779823227,1.326277587
0.332,0.847024484,1.024218739,0.779702634,1.326234236
0.333,0.846223059,1.024327634,0.779581692,1.326190749
0.334,0.845419939,1.02443665,0.779460401,1.326147126
0.335,0.844615125,1.024545787,0.77933876,1.326103367
0.336,0.84380862,1.024655043,0.77921677,1.326059472
0.337,0.843000426,1.024764419,0.779094431,1.326015442
0.338,0.842190544,1.024873913,0.778971743,1.325971276
0.339,0.841378976,1.024983526,0.778848706,1.325926974
0.34,0.840565725,1.025093257,0.77872532,1.325882536
0.341,0.839750793,1.025203106,0.778601585,1.325837962
0.342,0.838934181,1.025313071,0.778477502,1.325793252
0.343,0.838115891,1.025423154,0.77835307,1.325748406
0.344,0.837295925,1.025533352,0.77822829,1.325703425
0.345,0.836474286,1.025643667,0.778103161,1.325658307
0.346,0.835650975,1.025754096,0.777977683,1.325613054
0.347,0.834825994,1.025864641,0.777851858,1.325567664
0.348,0.833999345,1.025975299,0.777725684,1.325522139
0.349,0.833171029,1.026086072,0.777599163,1.325476478
0.35,0.83234105,1.026196959,0.777472293,1.32543068
0.351,0.831509408,1.026307958,0.777345075,1.325384747
0.352,0.830676105,1.026419071,0.77721751,1.325338677
0.353,0.829841145,1.026530295,0.777089597,1.325292472
0.354,0.829004527,1.026641631,0.776961336,1.32524613
0.355,0.828166254,1.026753079,0.776832728,1.325199652
0.356,0.827326329,1.026864638,0.776703772,1.325153039
0.357,0.826484752,1.026976307,0.776574468,1.325106289
0.358,0.825641527,1.027088086,0.776444818,1.325059403
0.359,0.824796653,1.027199976,0.77631482,1.325012381
0.36,0.823950135,1.027311974,0.776184475,1.324965222
0.361,0.823101972,1.027424081,0.776053783,1.324917928
0.362,0.822252168,1.027536297,0.775922744,1.324870497
0.363,0.821400723,1.027648621,0.775791358,1.32482293
0.364,0.82054764,1.027761052,0.775659626,1.324775227
0.365,0.819692921,1.027873591,0.775527546,1.324727388
0.366,0.818836567,1.027986236,0.775395121,1.324679413
0.367,0.81797858,1.028098988,0.775262348,1.324631301
0.368,0.817118962,1.028211846,0.775129229,1.324583053
0.369,0.816257714,1.02832481,0.774995764,1.324534669
0.37,0.81539484,1.028437879,0.774861952,1.324486148
0.371,0.814530339,1.028551052,0.774727794,1.324437492
0.372,0.813664214,1.02866433,0.77459329,1.324388699
0.373,0.812796468,1.028777713,0.774458441,1.324339769
0.374,0.8119271,1.028891198,0.774323245,1.324290704
0.375,0.811056115,1.029004787,0.774187703,1.324241502
0.376,0.810183512,1.029118479,0.774051815,1.324192163
0.377,0.809309294,1.029232274,0.773915582,1.324142689
0.378,0.808433462,1.02934617,0.773779003,1.324093078
0.379,0.807556019,1.029460168,0.773642079,1.32404333
0.38,0.806676965,1.029574268,0.773504809,1.323993447
0.381,0.805796304,1.029688468,0.773367194,1.323943427
0.382,0.804914036,1.029802769,0.773229234,1.32389327
0.383,0.804030162,1.029917171,0.773090928,1.323842977
0.384,0.803144686,1.030031672,0.772952277,1.323792548
0.385,0.802257608,1.030146272,0.772813281,1.323741982
0.386,0.801368931,1.030260972,0.772673941,1.32369128
0.387,0.800478655,1.03037577,0.772534255,1.323640441
0.388,0.799586783,1.030490667,0.772394225,1.323589466
0.389,0.798693317,1.030605662,0.77225385,1.323538354
0.39,0.797798257,1.030720754,0.77211313,1.323487106
0.391,0.796901606,1.030835944,0.771972066,1.323435721
0.392,0.796003365,1.03095123,0.771830658,1.3233842
0.393,0.795103536,1.031066613,0.771688905,1.323332543
0.394,0.79420212,1.031182092,0.771546808,1.323280748
0.395,0.79329912,1.031297667,0.771404366,1.323228818
0.396,0.792394537,1.031413338,0.771261581,1.323176751
0.397,0.791488372,1.031529103,0.771118451,1.323124547
0.398,0.790580628,1.031644963,0.770974978,1.323072207
0.399,0.789671305,1.031760918,0.77083116,1.32301973
0.4,0.788760406,1.031876967,0.770686999,1.322967116
0.401,0.787847931,1.031993109,0.770542495,1.322914366
0.402,0.786933884,1.032109345,0.770397646,1.32286148
0.403,0.786018264,1.032225674,0.770252454,1.322808457
0.404,0.785101075,1.032342095,0.770106919,1.322755297
0.405,0.784182317,1.032458609,0.76996104,1.322702001
0.406,0.783261992,1.032575214,0.769814818,1.322648568
0.407,0.782340101,1.032691912,0.769668253,1.322594998
0.408,0.781416647,1.0328087,0.769521345,1.322541292
0.409,0.780491631,1.03292558,0.769374093,1.322487449
0.41,0.779565054,1.03304255,0.769226499,1.322433469
0.411,0.778636918,1.033159611,0.769078562,1.322379353
0.412,0.777707224,1.033276762,0.768930282,1.3223251
0.413,0.776775975,1.033394002,0.768781659,1.322270711
0.414,0.775843172,1.033511331,0.768632694,1.322216185
0.415,0.774908815,1.03362875,0.768483386,1.322161522
0.416,0.773972907,1.033746257,0.768333736,1.322106722
0.417,0.77303545,1.033863852,0.768183743,1.322051786
0.418,0.772096445,1.033981536,0.768033408,1.321996713
0.419,0.771155893,1.034099307,0.767882731,1.321941504
0.42,0.770213795,1.034217165,0.767731712,1.321886157
0.421,0.769270155,1.034335111,0.76758035,1.321830674
0.422,0.768324972,1.034453143,0.767428647,1.321775054
0.423,0.767378249,1.034571262,0.767276602,1.321719298
0.424,0.766429987,1.034689466,0.767124215,1.321663405
0.425,0.765480187,1.034807757,0.766971486,1.321607375
0.426,0.764528851,1.034926133,0.766818415,1.321551208
0.427,0.763575981,1.035044594,0.766665003,1.321494905
0.428,0.762621578,1.03516314,0.76651125,1.321438464
0.429,0.761665644,1.03528177,0.766357155,1.321381887
0.43,0.760708179,1.035400485,0.766202719,1.321325174
0.431,0.759749186,1.035519283,0.766047941,1.321268323
0.432,0.758788666,1.035638165,0.765892822,1.321211336
0.433,0.757826621,1.035757131,0.765737363,1.321154212
0.434,0.756863051,1.035876179,0.765581562,1.321096951
0.435,0.755897959,1.035995311,0.76542542,1.321039553
0.436,0.754931346,1.036114524,0.765268938,1.320982019
0.437,0.753963213,1.03623382,0.765112114,1.320924348
0.438,0.752993562,1.036353197,0.76495495,1.32086654
0.439,0.752022394,1.036472656,0.764797446,1.320808595
0.44,0.751049711,1.036592196,0.764639601,1.320750513
0.441,0.750075514,1.036711817,0.764481415,1.320692295
0.442,0.749099804,1.036831519,0.764322889,1.320633939
0.443,0.748122584,1.036951301,0.764164023,1.320575447
0.444,0.747143854,1.037071163,0.764004816,1.320516818
0.445,0.746163616,1.037191105,0.76384527,1.320458053
0.446,0.745181872,1.037311126,0.763685383,1.32039915
0.447,0.744198622,1.037431226,0.763525156,1.32034011
0.448,0.743213868,1.037551405,0.76336459,1.320280934
0.449,0.742227612,1.037671663,0.763203684,1.320221621
0.45,0.741239855,1.037791999,0.763042437,1.320162171
0.451,0.740250598,1.037912413,0.762880852,1.320102584
0.452,0.739259843,1.038032905,0.762718926,1.320042861
0.453,0.738267592,1.038153474,0.762556662,1.319983
0.454,0.737273845,1.038274121,0.762394057,1.319923003
0.455,0.736278603,1.038394844,0.762231114,1.319862868
0.456,0.73528187,1.038515644,0.762067831,1.319802597
0.457,0.734283645,1.038636521,0.761904209,1.319742189
0.458,0.73328393,1.038757473,0.761740248,1.319681644
0.459,0.732282727,1.038878501,0.761575948,1.319620963
0.46,0.731280037,1.038999605,0.761411308,1.319560144
0.461,0.730275861,1.039120784,0.76124633,1.319499189
0.462,0.7292702,1.039242038,0.761081014,1.319438096
0.463,0.728263057,1.039363367,0.760915358,1.319376867
0.464,0.727254432,1.03948477,0.760749364,1.319315501
0.465,0.726244327,1.039606247,0.760583031,1.319253998
0.466,0.725232743,1.039727798,0.76041636,1.319192358
0.467,0.724219681,1.039849423,0.76024935,1.319130581
0.468,0.723205143,1.039971121,0.760082002,1.319068668
0.469,0.72218913,1.040092892,0.759914316,1.319006617
0.47,0.721171644,1.040214737,0.759746292,1.31894443
0.471,0.720152685,1.040336653,0.759577929,1.318882105
0.472,0.719132256,1.040458642,0.759409229,1.318819644
0.473,0.718110357,1.040580703,0.759240191,1.318757046
0.474,0.71708699,1.040702836,0.759070814,1.318694311
0.475,0.716062156,1.040825041,0.7589011,1.318631439
0.476,0.715035856,1.040947317,0.758731048,1.31856843
0.477,0.714008093,1.041069663,0.758560659,1.318505285
0.478,0.712978866,1.041192081,0.758389932,1.318442002
0.479,0.711948177,1.041314569,0.758218867,1.318378583
0.48,0.710916029,1.041437127,0.758047465,1.318315026
0.481,0.709882421,1.041559756,0.757875726,1.318251333
0.482,0.708847356,1.041682454,0.75770365,1.318187503
0.483,0.707810834,1.041805222,0.757531236,1.318123536
0.484,0.706772857,1.041928059,0.757358485,1.318059432
0.485,0.705733426,1.042050965,0.757185398,1.317995191
0.486,0.704692542,1.042173939,0.757011973,1.317930813
0.487,0.703650208,1.042296983,0.756838211,1.317866299
0.488,0.702606423,1.042420094,0.756664113,1.317801647
0.489,0.70156119,1.042543274,0.756489678,1.317736859
0.49,0.700514509,1.042666521,0.756314906,1.317671933
0.491,0.699466382,1.042789836,0.756139798,1.317606871
0.492,0.69841681,1.042913219,0.755964353,1.317541672
0.493,0.697365795,1.043036668,0.755788571,1.317476336
0.494,0.696313337,1.043160184,0.755612454,1.317410863
0.495,0.695259438,1.043283767,0.755436,1.317345253
0.496,0.694204099,1.043407416,0.75525921,1.317279507
0.497,0.693147321,1.043531131,0.755082084,1.317213623
0.498,0.692089106,1.043654912,0.754904621,1.317147603
0.499,0.691029455,1.043778759,0.754726823,1.317081445
